277,8790976918
278,8083525161
279,5181249836
280,0563097018
281,2419947668
282,2818441323
283,6587802874
284,7016373496
285,8462403000
286,0329007415
287,9586041619
288,3825216201
289,4550276021
290,9354123890
291,7874514541
292,7972872073
293,5058438271
294,4763931891
295,5107539377
296,2295884369
297,1862744046
298,9806492295
299,8673071902
300,3303065576
301,9386669341
302,8226472643
303,3050662892
304,7425647421
305,8892126354
306,1685059803
307,9444757296
308,0183374060
309,3718357270
310,4677243078
311,2907214180
312,5046581340
313,2758247003
314,1886470866
315,0640849879
316,2751586564
317,3496587389
318,2810159140
319,0512027792
320,8450913316
321,5502686974
322,5317698088
323,1277524742
324,9392363750
325,9193097754
326,8236474770
327,7405541718
328,4768291580
329,8907723039
330,1316081600
331,2026676751
332,8514622283
333,8285141648
334,1220958764
335,4115890648
336,4895038174
337,3154683348
338,5947217440
339,8889462117
340,5712481792
341,3216594250
342,8354945041
343,1010155873
344,3427786097
345,7093894290
346,7830093990
347,6786568509
348,0717364425
349,9984153744
350,8154651074
351,2630237067
352,3402264945
353,6639361408
354,0408201954
355,1801435455
356,4451957670
357,6011288924
358,5925852930
359,9716315508
360,5090841849
361,0792737233
362,9176583016
363,3496189657
364,3334183440
365,6002515886
366,4757357658
367,5601720665
368,4025459468
369,1194566365
370,8040329553
371,7386196610
372,3024241341
373,1120346230
374,3678386289
375,8576622585
376,7835414650
377,9725552865
378,0010327109
379,8421954621
380,7506076608
381,3819204320
382,1789052702
383,4230551888
384,3061850771
385,7269327630
386,1523166922
387,8038025059
388,1438992213
389,8236379430
390,5297826444
391,5015899255
392,2474023722
393,8141414274
394,5818269032
395,2451001376
396,3337030188
397,9102454321
398,8980861949
399,0557338797
400,1447344221
401,2480636693
402,2738030243
403,7174292273
404,5764110990
405,6298774960
406,2048908177
407,1718318508
408,1831654436
409,5482770532
410,4723648825
411,0871843613
412,3751510089
413,3870675602
414,0276984892
415,7447038065
416,8711108947
417,7198541382
418,0874811001
419,3943941701
420,4482061712
421,6302524378
422,4154668132
423,3936817347
424,4753214944
425,6483426573
426,8392912955
427,2152760825
428,7126154632
429,1831605336
430,6711971131
431,6286929456
432,4006052557
433,4863902160
434,2794344421
435,8029302922
436,4296380236
437,4884950115
438,3806122431
439,8133487922
440,1625787164
441,5890809161
442,1890986345
443,7369114849
444,3998348003
445,4061887829
446,5239623034
447,2622732882
448,9427309599
449,6644168500
450,7643863102
451,2340500133
452,1632827407
453,0026893150
454,7567658832
455,8875461579
456,9569355522
457,7167343424
458,7020176482
459,2613551865
460,4306955038
461,1805319451
462,4723506605
463,8774666306
464,5353214299
465,8200785178
466,3678731893
467,0104570991
468,0106000543
469,5960063505
470,8046306711
471,0854194478
472,4384269373
473,6164494300
474,2225234339
475,8075937638
476,9545103030
477,4753157647
478,1898650720
479,3431243911
480,6423121634
481,0802119316
482,0718205528
483,1910754749
484,3078425669
485,7883256440
486,0751881829
487,2432234864
488,1357612111
489,1054149050
490,1908906334
491,9021881720
492,0597992652
493,4892187581
494,3450842935
495,6339068802
496,0905926280
497,4242529115
498,1564568118
499,7100582475
500,9781541667
501,2050558731
502,1857690148
503,1071552248
504,7380219812
505,3030714700
506,9734312036
507,3955003861
508,1916478755
509,5368722641
510,1497139332
511,7337193809
512,4457164534
513,8530866019
514,8283797097
515,7784244629
516,7517253498
517,2332896863
518,7395257549
519,2381603773
520,1044167037
521,9388218852
522,6312206556
523,0801224948
524,5251806658
525,3588364955
526,3703247299
527,9650885954
528,5566591930
529,3690307653
530,2075955201
531,3682975083
532,6730868683
533,7456230924
534,8784553470
535,7963226373
536,9299142635
537,6247340399
538,3109321375
539,0326029931
540,7516368379
541,0241422534
542,3911211942
543,4206076850
544,3467170712
545,8512992648
546,5172406177
547,9414491348
548,5507080059
549,9655816988
550,8723067244
551,3313172080
552,1688840477
553,3936306912
554,9342331762
555,6083044313
556,8075949338
557,3869526141
558,6111416807
559,6108098397
560,2409830880
561,5291333775
562,0069820819
563,6145321458
564,8373364973
565,4865030667
566,8869764464
567,1928691663
568,7482452426
569,3861484009
570,8205551218
571,6441192962
572,9731480375
573,4566713739
574,9613094616
575,4485971036
576,2270092801
577,2253970802
578,3407628146
579,7131738214
580,7827226089
581,0737182384
582,2883475504
583,7628690001
584,5132071569
585,6459383130
586,9700196269
587,1086885093
588,3309292642
589,6965900529
590,0418083972
591,3206106482
592,3190551322
593,6479960816
594,7321479846
595,5586808833
596,0179353344
597,6090986397
598,6409645788
599,8766840970
600,1490058806
601,2350057477
602,5417699404
603,6840653565
604,1028761972
605,1290485200
606,2214454639
607,2938424208
608,3951549985
609,7570039812
610,7286708642
611,2101951893
612,3963541860
613,3591397304
614,4226848348
615,7316149180
616,9593524738
617,7162968373
618,0342982659
619,6625369872
620,8532510865
621,6010607286
622,2096224941
623,0700624934
624,7569201689
625,3065496049
626,8102523807
627,2065260836
628,4362926621
629,6870457654
630,2484637938
631,9723001192
632,0477294783
633,7678105559
634,3794563898
635,4401148553
636,0827706523
637,4932304630
638,1817495556
639,8715373032
640,4396661148
641,1889054748
642,6911434723
643,6892333579
644,5119797467
645,5599629353
646,0107014555
647,6656388401
648,5651183932
649,3813781370
650,0565105090
651,5010787938
652,4932513511
653,5644827472
654,5241400575
655,5216656575
656,3298641475
657,0122443865
658,3818642694
659,8446741355
660,5599919836
661,6723386236
662,3613217295
663,8150067890
664,7818682841
665,7502439745
666,8229138308
667,2204430940
668,6745182202
669,7380053385
670,6816002843
671,9084161736
672,0874600398
673,5786366706
674,8750637635
675,2963103323
676,4240860733
677,2339482636
678,9078272630
679,9198858818
680,7608872483
681,3771365150
682,4126683542
683,8506323922
684,0314476469
685,7608707278
686,0555415612
687,9470527281
688,2119683221
689,2584183217
690,5109932316
691,3237329638
692,0383929969
693,0415950848
694,2938516172
695,2487020512
696,6209786796
697,8415018750
698,9882275445
699,8521237920
700,2353269066
701,0688040905
702,6289802302
703,4200936819
704,2127738359
705,5794461569
706,7450822907
707,2151620457
708,3862634842
709,3483952865
710,8994042528
711,1311378143
712,3033043736
713,9173520477
714,7298230630
715,4147139442
716,2007455096
717,8079317542
718,1376816071
719,6487128520
720,7669489155
721,2797516094
722,0591749553
723,9245832190
724,1686003028
725,5782200091
726,0853555476
727,3863483471
728,3075745317
729,7884219253
730,3413785030
731,7568508511
732,3734207176
733,1287653776
734,1788345351
735,7860474881
736,3688090839
737,2843552372
738,2459066676
739,2192175898
740,9162679329
741,4491394412
742,6152364965
743,4760338364
744,3968394616
745,7471289886
746,5544749136
747,6598010428
748,1439325104
749,5145007645
750,4114399187
751,9970160334
752,7023206207
753,0396225890
754,0968258236
755,3879951186
756,8141027434
757,2578126159
758,2534161488
759,4920637728
760,2698315242
761,2232428164
762,5800471835
763,6261039110
764,3107715925
765,6113033719
766,9217242526
767,5400617797
768,7549936986
769,3534805973
770,1212825314
771,8978201192
772,5693306724
773,6173089469
774,0202261300
775,0867599105
776,1303903562
777,6890368523
778,5813938976
779,7468947690
780,0164313795
781,2311552889
782,4757300973
783,4235974775
784,7565458129
785,3627536613
786,9411973611
787,3521873832
788,6784628004
789,1904536754
790,1438156465
791,3865442793
792,9952162030
793,5189874098
794,8033761806
795,6857326176
796,7739142357
797,2678741003
798,0379635716
799,3241118938
800,9814277477
801,4639856208
802,4960485516
803,0246986262
804,1997136963
805,0832804811
806,3680703257
807,4673362448
808,3028929573
809,3820257339
810,3242601222
811,9303132563
812,5066391499
813,5020538095
814,1851050249
815,8667733542
816,6570629455
817,0690783443
818,0823149694
819,7767969202
820,7634087548
821,8768930330
822,5298695766
823,3493199536
824,0664808247
825,5961160359
826,0722953637
827,9230351434
828,5113806827
829,1353719774
830,8045839136
831,2191745348
832,5171706590
833,1973198024
834,1500456188
835,2467209666
836,1393750494
837,5597159954
838,0109351486
839,2810076506
840,9322786395
841,2403396275
842,0053491872
843,6383281669
844,4906202539
845,1266064555
846,8280956951
847,1934209617
848,5399834143
849,2778576280
850,2239787991
851,3748322241
852,6305294246
853,8206394614
854,4734801450
855,1041988704
856,0150519896
857,0432436843
858,9056815630
859,6773905441
860,0357823418
861,6360567675
862,6713002804
863,7653466926
864,7134495058
865,6756683422
866,3001686100
867,3944287136
868,7636951464
869,2117249188
870,8869657043
871,4773115151
872,8943171000
873,0252157410
874,1749795582
875,1441253716
876,1887427237
877,7059831033
878,1973602969
879,0804068148
880,9034040108
881,1372099050
882,5153066177
883,7858726062
884,7129018439
885,6101462718
886,4427699668
887,5769869982
888,1573231156
889,4057624125
890,9312704345
891,3876585338
892,1146232338
893,5220977084
894,7647187423
895,4770739891
896,4805211259
897,7337243832
898,4982721926
899,6951990266
900,2588113724
901,6912902208
902,3467465382
903,3862639271
904,1276032524
905,1430642643
906,2057651176
907,9396511697
908,8852036913
909,6763551636
910,0852389341
911,1735661451
912,6036219648
913,8176365822
914,8651346942
915,8831422803
916,0353427127
917,8060834909
918,5595722923
919,8605750181
920,5622512048
921,6181323304
922,2497994787
923,0356580886
924,8759301690
925,4323091353
926,8173903068
927,0609229178
928,8212148090
929,4801823002
930,6465087980
931,1694953704
932,9894682920
933,2537684021
934,3789289299
935,9809758155
936,4862990676
937,8128258878
938,5935026118
939,0267049243
940,5802195556
941,1790263176
942,5468696074
943,8124912785
944,7504982575
945,6532881695
946,5402488406
947,5813408537
948,3605474679
949,2994132239
950,4092303136
951,5049574118
952,5145135877
953,0944780003
954,4749916761
955,1653159531
956,3496198721
957,5812277933
958,3281632097
959,5545498531
960,5614185526
961,3506534926
962,7686462708
963,7832446371
964,4763983486
965,2214475039
966,3974201503
967,2109511781
968,9389484450
969,8095251844
970,7248664004
971,9310531778
972,3558610241
973,1549907834
974,0288399117
975,4939681638
976,9896849980
977,0727497688
978,7691997278
979,4409561025
980,8555467848
981,0280555095
982,0569246334
983,4660902455
984,9721737206
985,8896422807
986,3952995513
987,1323753164
988,8225769947
989,1370005619
990,2868197048
991,9817439820
992,3140376431
993,1759813921
994,0165043338
995,4415048538
996,8215413534
997,1922305116
998,7683139436
999,8942934364
1000,6187929747
1001,4294923100
1002,4616300927
1003,7926673170
1004,6345177430
1005,9361627641
1006,9724412590
1007,4839582113
1008,6682252497
1009,4487402438
1010,5878117945
1011,0148833425
1012,9732125278
1013,7125701281
1014,6015303674
1015,0569069750
1016,9539708105
1017,0819857032
1018,7095941224
1019,6970262662
1020,9094878442
1021,7211918927
1022,4674645290
1023,7511216948
1024,8607975707
1025,1830034282
1026,5004341507
1027,1378856980
1028,1651112519
1029,1500809127
1030,5945215559
1031,3288783020
1032,0985437789
1033,8230980962
1034,2724002971
1035,4140371683
1036,7626528310
1037,8193450691
1038,0085154703
1039,9598635213
1040,1126491372
1041,9503357504
1042,5584955287
1043,8902934740
1044,3609302608
1045,4633490147
1046,3348056306
1047,2731177187
1048,4973545471
1049,9619479076
1050,8424738237
1051,1630138481
1052,0040679456
1053,9159454282
1054,4010300130
1055,4085121863
1056,8268491620
1057,7401110463
1058,4523989199
1059,0592437271
1060,4456427252
1061,1184788575
1062,6056495953
1063,7417904491
1064,5998910604
1065,7240130707
1066,9520752409
1067,2493583652
1068,1538312244
1069,9349901756
1070,6933992573
1071,9459580508
1072,8241303437
1073,6828083390
1074,6925762169
1075,3462422265
1076,7982010714
1077,4259927180
1078,3204864176
1079,4070059484
1080,8612396476
1081,1375880963
1082,6837784452
1083,3396458367
1084,3752409927
1085,0565423164
1086,6395311310
1087,4520298889
1088,2084877802
1089,0515519915
1090,4391337149
1091,1162144474
1092,1272863343
1093,2274714851
1094,4335399719
1095,4068658793
1096,4544761787
1097,9124876841
1098,1745236984
1099,1395899110
1100,1018006282
1101,4005517168
1102,3575269652
1103,7716600638
1104,1078270341
1105,5610596745
1106,0623878148
1107,0402451195
1108,0423495256
1109,3600666677
1110,8695023826
1111,4459986655
1112,4552417127
1113,6016582466
1114,4249717007
1115,9535197429
1116,1214372489
1117,4765765663
1118,1154422387
1119,6862780059
1120,1937751759
1121,2237059751
1122,4103024265
1123,0482469181
1124,7098328926
1125,0545966320
1126,2984982332
1127,6841991393
1128,8535937638
1129,1293954547
1130,6033004455
1131,7858491365
1132,7316612343
1133,2845210963
1134,7536802917
1135,3454569263
1136,4562200955
1137,1829296245
1138,8178436726
1139,8085893053
1140,9187300038
1141,5004480112
1142,7668697038
1143,5481477652
1144,2486419960
1145,4013077492
1146,6583585313
1147,8517285730
1148,5308643262
1149,2010441802
1150,4124401299
1151,9550801948
1152,8611704661
1153,4626457239
1154,0078043944
1155,5695061926
1156,7006159156
1157,8567444157
1158,6519166677
1159,0126299307
1160,5652309145
1161,8501658984
1162,4862072986
1163,1618763394
1164,6010005212
1165,5946813577
1166,9379620221
1167,0620817853
1168,2717976994
1169,3694769393
1170,2559903608
1171,3951586902
1172,7935789016
1173,0125014287
1174,4333005119
1175,7813727966
1176,1435432140
1177,3837954722
1178,2223549794
1179,2192921530
1180,3352678483
1181,6122156022
1182,7841173836
1183,2064860168
1184,7586644349
1185,1788536721
1186,5507714799
1187,5574029458
1188,8665644720
1189,7281924142
1190,9636521470
1191,8427785769
1192,5696293204
1193,8445437285
1194,4809686232
1195,5048523826
1196,9975531559
1197,0168341130
1198,9553909046
1199,0647606961
1200,7486794170
1201,4513323936
1202,7689458755
1203,6557600899
1204,4861914022
1205,9330012602
1206,6780807046
1207,1220599188
1208,0653630277
1209,3739439915
1210,0575479906
1211,7236211571
1212,1776974521
1213,9905691780
1214,2371941853
1215,4279217198
1216,8724578890
1217,2017404742
1218,7567228077
1219,8971414058
1220,9871177211
1221,8576530986
1222,8203954111
1223,1487494566
1224,8953082243
1225,0237968173
1226,0369151243
1227,1882193155
1228,9122743448
1229,8904545919
1230,8999202182
1231,6685976582
1232,2960957939
1233,8462380442
1234,6084553259
1235,7316052700
1236,1418108931
1237,9120212734
1238,1494528233
1239,1641853080
1240,6109121524
1241,4576795464
1242,2617138528
1243,3097300740
1244,2516034960
1245,7105527681
1246,3538948208
1247,5913713457
1248,6827420860
1249,3188248237
1250,9238388234
1251,0007718628
1252,6214284344
1253,9885689115
1254,5134454779
1255,4944046666
1256,6416555013
1257,5718156101
1258,8647121592
1259,0812694882
1260,8846822362
1261,0669242553
1262,1563960190
1263,0924401189
1264,8907550086
1265,9008001100
1266,2031990976
1267,9404340068
1268,0797489672
1269,9803932117
1270,1131622292
1271,7199227137
1272,3427900449
1273,3530732175
1274,7513912035
1275,6042493065
1276,8130714913
1277,8518708635
1278,4519383566
1279,7164094913
1280,7652566663
1281,9460429297
1282,3643857301
1283,8965627113
1284,9089011976
1285,3196907680
1286,9262786185
1287,3624082049
1288,3225182942
1289,7383042323
1290,8105709595
1291,1219497290
1292,7469854297
1293,6448652259
1294,8631320818
1295,0515167375
1296,7912922331
1297,8666096497
1298,5959419476
1299,5930567966
1300,6043512441
1301,3779023085
1302,1301174109
1303,7437801867
1304,4852458365
1305,2167991963
1306,9029542661
1307,2124449952
1308,2693049157
1309,4591548370
1310,2317984616
1311,1379333339
1312,1294808422
1313,3285473274
1314,9332085253
1315,2996565894
1316,8012404863
1317,8946674202
1318,8270846480
1319,0491152892
1320,2074731828
1321,7527555235
1322,9983704197
1323,4017701762
1324,3150264696
1325,8572327737
1326,5011070558
1327,6884822364
1328,1649626039
1329,2464015053
1330,1362973440
1331,8244352739
1332,4255158920
1333,9476544181
1334,1696406382
1335,7580560281
1336,2203651651
1337,2049355975
1338,9555737132
1339,3487437342
1340,9804920815
1341,7987686977
1342,3067344137
1343,0862823425
1344,3060150906
1345,3796256932
1346,9845460517
1347,6325602566
1348,2363378448
1349,3094543381
1350,5818728869
1351,6872569787
1352,3367204438
1353,0506545055
1354,9681218048
1355,5875876343
1356,2940230570
1357,6288511114
1358,0953396133
1359,0892018803
1360,3523486933
1361,6981952266
1362,2158062761
1363,9122204449
1364,0550423059
1365,0579556063
1366,6012957249
1367,1500372598
1368,8089025907
1369,5289170187
1370,0951831687
1371,3688028984
1372,6379781200
1373,2625783609
1374,9373867007
1375,5079688175
1376,5381686984
1377,4849790580
1378,6204102735
1379,3494060226
1380,4586197056
1381,7537199033
1382,2647808943
1383,6394309295
1384,2677456487
1385,0444956951
1386,6601834101
1387,7790316431
1388,8702305241
1389,8808616440
1390,0654100671
1391,6958278299
1392,8037822447
1393,1939738358
1394,4020473220
1395,5745766705
1396,4151961074
1397,9817309743
1398,3764797067
1399,1653578508
1400,0889199660
1401,6575151858
1402,2864773602
1403,5501858355
1404,1819221982
1405,7499289205
1406,2649105412
1407,4817359066
1408,1117172572
1409,1590035108
1410,9895809463
1411,9628070205
1412,6950294748
1413,8009190158
1414,3463552705
1415,5773881273
1416,8620935066
1417,8063612405
1418,2081982656
1419,6639917078
1420,1510648001
1421,3667598396
1422,1623900519
1423,1797345499
1424,6641204886
1425,3671763450
1426,6361143149
1427,5564891309
1428,0121638717
1429,1559932409
1430,3917324246
1431,1355640372
1432,2723175989
1433,7786422739
1434,2907746005
1435,2547558499
1436,2662887528
1437,5916387182
1438,6323564610
1439,3605218813
1440,7155223541
1441,4351947365
1442,1204208806
1443,9363503115
1444,3421245142
1445,4692867457
1446,6411567708
1447,4792080874
1448,2046109357
1449,9725958172
1450,3437504700
1451,4516180379
1452,1589327332
1453,8187936007
1454,2056838146
1455,5100868420
1456,2951532981
1457,3468533031
1458,6038252599
1459,2473509586
1460,5208373202
1461,4826803548
1462,2444110598
1463,8186852626
1464,3091528129
1465,2869654031
1466,2916107780
1467,6083824452
1468,4000519932
1469,3970772814
1470,0712575075
1471,6252655628
1472,9124965874
1473,9618530148
1474,0571780876
1475,4521872366
1476,3384623667
1477,5862252471
1478,6494904669
1479,6742875640
1480,0621419568
1481,0940984446
1482,4617845498
1483,8666593679
1484,6384628552
1485,6156015458
1486,8343104496
1487,0783411274
1488,1381289500
1489,6160199874
1490,3944104455
1491,5458501078
1492,3053376839
1493,1036106636
1494,6367074733
1495,5959376391
1496,6512952412
1497,3460774578
1498,3853818460
1499,0176682581
1500,3997955684
1501,2619118592
1502,2656910273
1503,9687373513
1504,4438675060
1505,4871495398
1506,1835229416
1507,4134990331
1508,8401060660
1509,6157574602
1510,3837434641
1511,5885041547
1512,7418802234
1513,8042089042
1514,8063512838
1515,8860504238
1516,6278401583
1517,0909678961
1518,1394946205
1519,9530847833
1520,1798688156
1521,2204205896
1522,1366503967
1523,5639142050
1524,9516455347
1525,4288520824
1526,9791812322
1527,7001645220
1528,9507503641
1529,9541865358
1530,7523113823
1531,9839139755
1532,0781138623
1533,9238165508
1534,1427359285
1535,6934934456
1536,4130986686
1537,3383752836
1538,9164806817
1539,5637931430
1540,9245838806
1541,6159852671
1542,7664361520
1543,9457769837
1544,9411029746
1545,7458620288
1546,8602768454
1547,0561687399
1548,3951985961
1549,2945947408
1550,4722669018
1551,8780758550
1552,4910761407
1553,9036967975
1554,2268078243
1555,3059004895
1556,6936214278
1557,2222568189
1558,6433576770
1559,6001235967
1560,4989861723
1561,6275632025
1562,9293645290
1563,5287795542
1564,6787449031
1565,4601784566
1566,8713765624
1567,2467645869
1568,7443099875
1569,8368500715
1570,7268731221
1571,4515249293
1572,1590578057
1573,8742376893
1574,4608076184
1575,8546652382
1576,2158035480
1577,6946805332
1578,3706085875
1579,1924664943
1580,6848010728
1581,7609652965
1582,2812584047
1583,7253169164
1584,1590252382
1585,2000706363
1586,4051942861
1587,7762410506
1588,2278373936
1589,2407516241
1590,0843400610
1591,9327563811
1592,9526605004
1593,2206277178
1594,5396548456
1595,4041346518
1596,3341456144
1597,2607095659
1598,3299929361
1599,8039014371
1600,4465576958
1601,2730952621
1602,6046591825
1603,3045446755
1604,1632242691
1605,7962616568
1606,1195998220
1607,9720482143
1608,6929030447
1609,3888037618
1610,7239631902
1611,7427084072
1612,1452893157
1613,9107968462
1614,4983906675
1615,0234817595
1616,1774099286
1617,2092906367
1618,3233953880
1619,2799980425
1620,2565364684
1621,5021765728
1622,6138250777
1623,7932829226
1624,8814694867
1625,3590906785
1626,4915873108
1627,3265299542
1628,2125738848
1629,2559538555
1630,9369720816
1631,6024478584
1632,6292330773
1633,8111222794
1634,7359036810
1635,4570456868
1636,7482622681
1637,5705462900
1638,4830697334
1639,6075518642
1640,7307045908
1641,8655478259
1642,3520724641
1643,2386567058
1644,3460419959
1645,5090300570
1646,9701282259
1647,2153172790
1648,9383999211
1649,4277145273
1650,5020822572
1651,9007908972
1652,6224853393
1653,3666883341
1654,7459828347
1655,5369504906
1656,1203349632
1657,1302700905
1658,8962981609
1659,6107435013
1660,4988938608
1661,2126717172
1662,2402832505
1663,9946107683
1664,0951538286
1665,4262203010
1666,1844493391
1667,8619677851
1668,2178425472
1669,8138452818
1670,6769704731
1671,8087953165
1672,7274182744
1673,0971538047
1674,2614297136
1675,5658040369
1676,1962958413
1677,8167525150
1678,1187717178
1679,0050147715
1680,7141432052
1681,2413909585
1682,7825483138
1683,4801372055
1684,1011741087
1685,6495701078
1686,8636630103
1687,8399137937
1688,7486542080
1689,0902298965
1690,8482627831
1691,5427328449
1692,1978919785
1693,3021496456
1694,7855887412
1695,6148516201
1696,2957373568
1697,6306577608
1698,6391120276
1699,2474007602
1700,1791274943
1701,6384643946
1702,5753823804
1703,1723700540
1704,7659686697
1705,1619013102
1706,2402181584
1707,9276305893
1708,6050848531
1709,0848734972
1710,4365940402
1711,7521779807
1712,6348511297
1713,5443154115
1714,5506642143
1715,9194498585
1716,2920489642
1717,8574052215
1718,6096595914
1719,2337005720
1720,8190606610
1721,3835119650
1722,9130651120
1723,5598188873
1724,4537337524
1725,8921536546
1726,7572996620
1727,0443738408
1728,6095077154
1729,2979803796
1730,6534156405
1731,7739714371
1732,7594631484
1733,6193255016
1734,4454329282
1735,6519885118
1736,9488207322
1737,0748706371
1738,6917926403
1739,7675869461
1740,8473207688
1741,3194653197
1742,3641356728
1743,4498159103
1744,5190548857
1745,1246146673
1746,7695588891
1747,2242459210
1748,3562401044
1749,0519607980
1750,6353100914
1751,2763463927
1752,6649954142
1753,2037373085
1754,9471730236
1755,6397465906
1756,3882514837
1757,8156987229
1758,3743599440
1759,1387273482
1760,5774742774
1761,1716565261
1762,6088466862
1763,4315868552
1764,1991244684
1765,7893431654
1766,1616966864
1767,7001775482
1768,6633697697
1769,4877955870
1770,5589612988
1771,3982954255
1772,6992998008
1773,7606980148
1774,3115096327
1775,3308140753
1776,6584298563
1777,6105248918
1778,9829008541
1779,3275358413
1780,8778156302
1781,8792485081
1782,2644174717
1783,5108019373
1784,9106860611
1785,5097146094
1786,1729522823
1787,3251809574
1788,9467986592
1789,7874809916
1790,1378997337
1791,8139045998
1792,8464106180
1793,1085485058
1794,2046618936
1795,5489961315
1796,0771254460
1797,6892726669
1798,4770301513
1799,4775776529
1800,2798694552
1801,1778611389
1802,5978823033
1803,3795734513
1804,3360895566
1805,3633254935
1806,3193225484
1807,7658783436
1808,2349189325
1809,2776136728
1810,5770778079
1811,2773414225
1812,9108096711
1813,2390378928
1814,9640843129
1815,7140309864
1816,8476704433
1817,9483564083
1818,3773044575
1819,4333328331
1820,9719831844
1821,5294944869
1822,2199988399
1823,5406032048
1824,7611331359
1825,2681608222
1826,5567904047
1827,1977849122
1828,4613049425
1829,9694405271
1830,9662515629
1831,8640446373
1832,0387096216
1833,1922770534
1834,0896667825
1835,9366754034
1836,4892344801
1837,9097761646
1838,2147849933
1839,9500795938
1840,1390113645
1841,8738853129
1842,9859689145
1843,0775587033
1844,0398592829
1845,7585788577
1846,3667381062
1847,4647114134
1848,6001066305
1849,2251605403
1850,3867302589
1851,4698136859
1852,0597169847
1853,9447778788
1854,1661742209
1855,1529073048
1856,4917805992
1857,4032704053
1858,2490524055
1859,9390754153
1860,7193448706
1861,9120962079
1862,4412832584
1863,2158307258
1864,3134141769
1865,5416838516
1866,4425051621
1867,3040344043
1868,7856995657
1869,4046913278
1870,4401479582
1871,1983043622
1872,8430897391
1873,5946418508
1874,4954152106
